link_id,from_node_id,to_node_id,direction,length,number_of_lanes,speed_limit,lane_capacity_in_vhc_per_hour,link_type,jam_density,wave_speed,BPR_alpha_term,BPR_beta_term,free_flow_time,toll,volume,cost
1707,680,486,1,1.6425,1,25,300,1,180,12,0.15,4,3,0,4000,3
1708,680,622,1,2.8774,1,25,400,1,180,12,0.15,4,6,0,4000,6
1709,680,678,1,3.0506,1,25,400,1,180,12,0.15,4,7,0,4000,7
1710,680,690,1,2.867,1,25,1200,1,180,12,0.15,4,6,0,4000,6
1711,681,135,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1712,681,405,1,2.2045,1,25,300,1,180,12,0.15,4,5,0,4000,5
1713,681,486,1,1.5066,1,25,300,1,180,12,0.15,4,3,0,4000,3
1714,681,487,1,1.0152,1,25,250,1,180,12,0.15,4,2,0,4000,2
1715,681,691,1,2.9946,1,25,800,1,180,12,0.15,4,7,0,4000,7
1716,682,136,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1717,682,672,1,3.1134,1,25,300,1,180,12,0.15,4,7,0,4000,7
1718,682,683,1,2.928,1,25,250,1,180,12,0.15,4,7,0,4000,7
1719,682,684,1,2.8067,1,25,400,1,180,12,0.15,4,6,0,4000,6
1720,682,687,1,2.9946,1,25,350,1,180,12,0.15,4,7,0,4000,7
1721,683,137,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1722,683,673,1,2.928,1,25,150,1,180,12,0.15,4,7,0,4000,7
1723,683,682,1,2.928,1,25,250,1,180,12,0.15,4,7,0,4000,7
1724,683,727,1,2.9286,1,25,350,1,180,12,0.15,4,7,0,4000,7
1725,684,138,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1726,684,410,1,2.9191,1,25,600,1,180,12,0.15,4,7,0,4000,7
1727,684,682,1,2.8067,1,25,400,1,180,12,0.15,4,6,0,4000,6
1728,684,685,1,2.8087,1,25,150,1,180,12,0.15,4,6,0,4000,6
1729,684,689,1,3.05,1,25,400,1,180,12,0.15,4,7,0,4000,7
1730,685,139,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1731,685,684,1,2.8087,1,25,150,1,180,12,0.15,4,6,0,4000,6
1732,685,729,1,2.9286,1,25,100,1,180,12,0.15,4,7,0,4000,7
1733,686,140,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1734,686,406,1,0.8207,1,25,650,1,180,12,0.15,4,1,0,4000,1
1735,686,676,1,3.0506,1,25,800,1,180,12,0.15,4,7,0,4000,7
1736,686,687,1,2.8087,1,25,650,1,180,12,0.15,4,6,0,4000,6
1737,686,688,1,2.928,1,25,700,1,180,12,0.15,4,7,0,4000,7
1738,687,141,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1739,687,677,1,2.989,1,25,750,1,180,12,0.15,4,7,0,4000,7
1740,687,682,1,2.9946,1,25,350,1,180,12,0.15,4,7,0,4000,7
1741,687,686,1,2.8087,1,25,650,1,180,12,0.15,4,6,0,4000,6
1742,687,689,1,2.989,1,25,500,1,180,12,0.15,4,7,0,4000,7
1743,688,142,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1744,688,407,1,1.0495,1,25,200,1,180,12,0.15,4,2,0,4000,2
1745,688,686,1,2.928,1,25,700,1,180,12,0.15,4,7,0,4000,7
1746,688,689,1,2.812,1,25,350,1,180,12,0.15,4,6,0,4000,6
1747,688,698,1,3.1116,1,25,150,1,180,12,0.15,4,7,0,4000,7
1748,689,143,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1749,689,409,1,2.812,1,25,200,1,180,12,0.15,4,6,0,4000,6
1750,689,684,1,3.05,1,25,400,1,180,12,0.15,4,7,0,4000,7
1751,689,687,1,2.989,1,25,500,1,180,12,0.15,4,7,0,4000,7
1752,689,688,1,2.812,1,25,350,1,180,12,0.15,4,6,0,4000,6
1753,690,144,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1754,690,480,1,2.3091,1,25,650,1,180,12,0.15,4,5,0,4000,5
1755,690,485,1,1.0671,1,25,650,1,180,12,0.15,4,2,0,4000,2
1756,690,680,1,2.867,1,25,1200,1,180,12,0.15,4,6,0,4000,6
1757,690,691,1,2.7511,1,25,800,1,180,12,0.15,4,6,0,4000,6
1758,691,145,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1759,691,406,1,2.456,1,25,650,1,180,12,0.15,4,5,0,4000,5
1760,691,681,1,2.9946,1,25,800,1,180,12,0.15,4,7,0,4000,7
1761,691,690,1,2.7511,1,25,800,1,180,12,0.15,4,6,0,4000,6
1762,691,693,1,2.9286,1,25,550,1,180,12,0.15,4,7,0,4000,7
1763,692,146,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1764,692,478,1,0.9645,1,25,300,1,180,12,0.15,4,2,0,4000,2
1765,692,482,1,0.682,1,25,650,1,180,12,0.15,4,1,0,4000,1
1766,692,693,1,2.9896,1,25,450,1,180,12,0.15,4,7,0,4000,7
1767,692,702,1,3.05,1,25,200,1,180,12,0.15,4,7,0,4000,7
1768,693,147,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1769,693,407,1,2.1034,1,25,200,1,180,12,0.15,4,5,0,4000,5
1770,693,538,1,1.1509,1,25,500,1,180,12,0.15,4,2,0,4000,2
1771,693,691,1,2.9286,1,25,550,1,180,12,0.15,4,7,0,4000,7
1772,693,692,1,2.9896,1,25,450,1,180,12,0.15,4,7,0,4000,7
1773,694,148,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1774,694,410,1,0.6369,1,25,600,1,180,12,0.15,4,1,0,4000,1
1775,694,695,1,2.989,1,25,850,1,180,12,0.15,4,7,0,4000,7
1776,694,696,1,2.9286,1,25,450,1,180,12,0.15,4,7,0,4000,7
1777,694,699,1,2.9915,1,25,1050,1,180,12,0.15,4,7,0,4000,7
1778,695,149,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1779,695,694,1,2.989,1,25,850,1,180,12,0.15,4,7,0,4000,7
1780,695,697,1,3.0506,1,25,500,1,180,12,0.15,4,7,0,4000,7
1781,695,733,1,2.8087,1,25,150,1,180,12,0.15,4,6,0,4000,6
1782,696,150,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1783,696,694,1,2.9286,1,25,450,1,180,12,0.15,4,7,0,4000,7
1784,696,697,1,2.9915,1,25,400,1,180,12,0.15,4,7,0,4000,7
1785,696,701,1,2.989,1,25,550,1,180,12,0.15,4,7,0,4000,7
1786,696,808,1,2.989,1,25,250,1,180,12,0.15,4,7,0,4000,7
1787,697,151,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1788,697,695,1,3.0506,1,25,500,1,180,12,0.15,4,7,0,4000,7
1789,697,696,1,2.9915,1,25,400,1,180,12,0.15,4,7,0,4000,7
1790,697,735,1,2.867,1,25,450,1,180,12,0.15,4,6,0,4000,6
1791,697,809,1,2.8677,1,25,200,1,180,12,0.15,4,6,0,4000,6
1792,698,152,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1793,698,537,1,0.7114,1,25,800,1,180,12,0.15,4,1,0,4000,1
1794,698,688,1,3.1116,1,25,150,1,180,12,0.15,4,7,0,4000,7
1795,698,699,1,2.867,1,25,500,1,180,12,0.15,4,6,0,4000,6
1796,698,700,1,2.8677,1,25,500,1,180,12,0.15,4,6,0,4000,6
1797,699,153,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1798,699,409,1,0.6369,1,25,200,1,180,12,0.15,4,1,0,4000,1
1799,699,694,1,2.9915,1,25,1050,1,180,12,0.15,4,7,0,4000,7
1800,699,698,1,2.867,1,25,500,1,180,12,0.15,4,6,0,4000,6
1801,699,701,1,3.0506,1,25,450,1,180,12,0.15,4,7,0,4000,7
1802,700,154,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1803,700,473,1,0.8207,1,25,350,1,180,12,0.15,4,1,0,4000,1
1804,700,698,1,2.8677,1,25,500,1,180,12,0.15,4,6,0,4000,6
1805,700,701,1,2.8728,1,25,250,1,180,12,0.15,4,6,0,4000,6
1806,700,812,1,2.9305,1,25,200,1,180,12,0.15,4,7,0,4000,7
1807,701,155,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1808,701,696,1,2.989,1,25,550,1,180,12,0.15,4,7,0,4000,7
1809,701,699,1,3.0506,1,25,450,1,180,12,0.15,4,7,0,4000,7
1810,701,700,1,2.8728,1,25,250,1,180,12,0.15,4,6,0,4000,6
1811,701,813,1,2.9286,1,25,350,1,180,12,0.15,4,7,0,4000,7
1812,702,156,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1813,702,477,1,1.314,1,25,550,2,180,12,0.15,4,3,0,4000,3
1814,702,692,1,3.05,1,25,200,1,180,12,0.15,4,7,0,4000,7
1815,702,703,1,2.867,1,25,750,1,180,12,0.15,4,6,0,4000,6
1816,702,704,1,2.7477,1,25,350,1,180,12,0.15,4,6,0,4000,6
1817,703,157,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1818,703,537,1,3.3744,1,25,800,1,180,12,0.15,4,8,0,4000,8
1819,703,538,1,2.142,1,25,500,1,180,12,0.15,4,5,0,4000,5
1820,703,702,1,2.867,1,25,750,2,180,12,0.15,4,6,0,4000,6
1821,703,705,1,2.8677,1,25,850,1,180,12,0.15,4,6,0,4000,6
1822,704,158,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1823,704,475,1,2.284,1,25,350,1,180,12,0.15,4,5,0,4000,5
1824,704,634,1,2.928,1,25,550,1,180,12,0.15,4,7,0,4000,7
1825,704,702,1,2.7477,1,25,350,1,180,12,0.15,4,6,0,4000,6
1826,704,705,1,2.9305,1,25,500,1,180,12,0.15,4,7,0,4000,7
1827,705,159,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1828,705,473,1,2.4132,1,25,350,1,180,12,0.15,4,5,0,4000,5
1829,705,474,1,2.5195,1,25,350,1,180,12,0.15,4,6,0,4000,6
1830,705,703,1,2.8677,1,25,850,1,180,12,0.15,4,6,0,4000,6
1831,705,704,1,2.9305,1,25,500,1,180,12,0.15,4,7,0,4000,7
1832,706,160,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1833,706,472,1,3.8522,1,25,100,1,180,12,0.15,4,9,0,4000,9
1834,706,474,1,1.1781,1,25,350,1,180,12,0.15,4,2,0,4000,2
1835,706,475,1,1.1844,1,25,350,1,180,12,0.15,4,2,0,4000,2
1836,706,637,1,3.2422,1,25,250,1,180,12,0.15,4,7,0,4000,7
1837,707,161,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1838,707,387,1,1.8137,1,25,200,1,180,12,0.15,4,4,0,4000,4
1839,707,708,1,5.856,1,25,300,1,180,12,0.15,4,14,0,4000,14
1840,707,713,1,5.8165,1,25,400,1,180,12,0.15,4,13,0,4000,13
1841,707,912,1,16.7325,1,25,300,1,180,12,0.15,4,40,0,4000,40
1842,708,162,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1843,708,390,1,1.2693,1,25,300,1,180,12,0.15,4,3,0,4000,3
1844,708,707,1,5.856,1,25,300,1,180,12,0.15,4,14,0,4000,14
1845,708,710,1,4.6492,1,25,100,1,180,12,0.15,4,11,0,4000,11
1846,708,712,1,4.5916,1,25,250,1,180,12,0.15,4,11,0,4000,11
1847,708,802,1,6.1003,1,25,250,1,180,12,0.15,4,14,0,4000,14
1848,709,163,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1849,709,583,1,4.7093,1,25,100,1,180,12,0.15,4,11,0,4000,11
1850,709,711,1,2.8677,1,25,300,1,180,12,0.15,4,6,0,4000,6
1851,709,805,1,2.867,1,25,250,1,180,12,0.15,4,6,0,4000,6
1852,710,164,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1853,710,708,1,4.6492,1,25,100,1,180,12,0.15,4,11,0,4000,11
1854,710,712,1,3.0506,1,25,100,1,180,12,0.15,4,7,0,4000,7
1855,710,806,1,2.7457,1,25,250,1,180,12,0.15,4,6,0,4000,6
1856,711,165,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1857,711,392,1,2.7095,1,25,350,1,180,12,0.15,4,6,0,4000,6
1858,711,583,1,4.7069,1,25,200,1,180,12,0.15,4,11,0,4000,11
1859,711,709,1,2.8677,1,25,300,1,180,12,0.15,4,6,0,4000,6
1860,711,712,1,3.0506,1,25,100,1,180,12,0.15,4,7,0,4000,7
1861,712,166,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1862,712,391,1,1.675,1,25,100,1,180,12,0.15,4,4,0,4000,4
1863,712,708,1,4.5916,1,25,250,1,180,12,0.15,4,11,0,4000,11
1864,712,710,1,3.0506,1,25,100,1,180,12,0.15,4,7,0,4000,7
1865,712,711,1,3.0506,1,25,100,1,180,12,0.15,4,7,0,4000,7
1866,712,715,1,3.3372,1,25,200,1,180,12,0.15,4,8,0,4000,8
1867,713,167,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1868,713,707,1,5.8165,1,25,400,1,180,12,0.15,4,13,0,4000,13
1869,713,714,1,5.673,1,25,450,1,180,12,0.15,4,13,0,4000,13
1870,713,719,1,5.7953,1,25,350,1,180,12,0.15,4,13,0,4000,13
1871,713,912,1,11.385,1,25,350,1,180,12,0.15,4,27,0,4000,27
1872,714,168,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1873,714,390,1,4.7164,1,25,300,1,180,12,0.15,4,11,0,4000,11
1874,714,713,1,5.673,1,25,450,1,180,12,0.15,4,13,0,4000,13
1875,714,716,1,4.4995,1,25,250,1,180,12,0.15,4,10,0,4000,10
1876,714,718,1,4.5165,1,25,150,1,180,12,0.15,4,10,0,4000,10
1877,714,720,1,5.673,1,25,250,1,180,12,0.15,4,13,0,4000,13
1878,715,169,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1879,715,392,1,0.613,1,25,350,1,180,12,0.15,4,1,0,4000,1
1880,715,600,1,2.928,1,25,300,1,180,12,0.15,4,7,0,4000,7
1881,715,712,1,3.3372,1,25,200,1,180,12,0.15,4,8,0,4000,8
1882,715,716,1,2.8696,1,25,400,1,180,12,0.15,4,6,0,4000,6
1883,715,717,1,2.6237,1,25,700,1,180,12,0.15,4,6,0,4000,6
1884,716,170,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1885,716,391,1,1.6047,1,25,100,1,180,12,0.15,4,3,0,4000,3
1886,716,714,1,4.4995,1,25,250,1,180,12,0.15,4,10,0,4000,10
1887,716,715,1,2.8696,1,25,400,1,180,12,0.15,4,6,0,4000,6
1888,716,718,1,2.501,1,25,150,1,180,12,0.15,4,6,0,4000,6
1889,717,171,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1890,717,602,1,2.9915,1,25,100,1,180,12,0.15,4,7,0,4000,7
1891,717,715,1,2.6237,1,25,700,1,180,12,0.15,4,6,0,4000,6
1892,717,718,1,2.806,1,25,100,1,180,12,0.15,4,6,0,4000,6
1893,717,721,1,3.0555,1,25,250,1,180,12,0.15,4,7,0,4000,7
1894,718,172,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1895,718,714,1,4.5165,1,25,150,1,180,12,0.15,4,10,0,4000,10
1896,718,716,1,2.501,1,25,150,1,180,12,0.15,4,6,0,4000,6
1897,718,717,1,2.806,1,25,100,1,180,12,0.15,4,6,0,4000,6
1898,718,722,1,2.989,1,25,200,1,180,12,0.15,4,7,0,4000,7
1899,719,173,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1900,719,713,1,5.7953,1,25,350,1,180,12,0.15,4,13,0,4000,13
1901,719,720,1,5.6133,1,25,400,1,180,12,0.15,4,13,0,4000,13
1902,719,725,1,5.9173,1,25,300,1,180,12,0.15,4,14,0,4000,14
1903,719,912,1,7.7544,1,25,300,1,180,12,0.15,4,18,0,4000,18
1904,720,174,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1905,720,714,1,5.673,1,25,250,1,180,12,0.15,4,13,0,4000,13
1906,720,719,1,5.6133,1,25,400,1,180,12,0.15,4,13,0,4000,13
1907,720,722,1,4.5526,1,25,100,1,180,12,0.15,4,10,0,4000,10
1908,720,724,1,4.7124,1,25,250,1,180,12,0.15,4,11,0,4000,11
1909,720,726,1,5.8563,1,25,300,1,180,12,0.15,4,14,0,4000,14
1910,721,175,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1911,721,671,1,2.8696,1,25,100,1,180,12,0.15,4,6,0,4000,6
1912,721,717,1,3.0555,1,25,250,1,180,12,0.15,4,7,0,4000,7
1913,721,722,1,2.9896,1,25,200,1,180,12,0.15,4,7,0,4000,7
1914,721,723,1,2.8696,1,25,100,1,180,12,0.15,4,6,0,4000,6
1915,722,176,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1916,722,718,1,2.989,1,25,200,1,180,12,0.15,4,7,0,4000,7
1917,722,720,1,4.5526,1,25,100,1,180,12,0.15,4,10,0,4000,10
1918,722,721,1,2.9896,1,25,200,1,180,12,0.15,4,7,0,4000,7
1919,722,724,1,3.1116,1,25,200,1,180,12,0.15,4,7,0,4000,7
1920,723,177,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1921,723,673,1,2.928,1,25,200,1,180,12,0.15,4,7,0,4000,7
1922,723,721,1,2.8696,1,25,100,1,180,12,0.15,4,6,0,4000,6
1923,723,724,1,2.812,1,25,300,1,180,12,0.15,4,6,0,4000,6
1924,723,727,1,2.989,1,25,450,1,180,12,0.15,4,7,0,4000,7
1925,724,178,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1926,724,720,1,4.7124,1,25,250,1,180,12,0.15,4,11,0,4000,11
1927,724,722,1,3.1116,1,25,200,1,180,12,0.15,4,7,0,4000,7
1928,724,723,1,2.812,1,25,300,1,180,12,0.15,4,6,0,4000,6
1929,724,728,1,2.928,1,25,450,1,180,12,0.15,4,7,0,4000,7
1930,725,179,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1931,725,415,1,2.0451,1,25,200,1,180,12,0.15,4,4,0,4000,4
1932,725,719,1,5.9173,1,25,300,1,180,12,0.15,4,14,0,4000,14
1933,725,726,1,5.7369,1,25,400,1,180,12,0.15,4,13,0,4000,13
1934,725,912,1,7.5329,1,25,400,1,180,12,0.15,4,18,0,4000,18
1935,726,180,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1936,726,414,1,4.2446,1,25,350,1,180,12,0.15,4,10,0,4000,10
1937,726,720,1,5.8563,1,25,300,1,180,12,0.15,4,14,0,4000,14
1938,726,725,1,5.7369,1,25,400,1,180,12,0.15,4,13,0,4000,13
1939,726,728,1,4.4995,1,25,100,1,180,12,0.15,4,10,0,4000,10
1940,726,730,1,4.5198,1,25,200,1,180,12,0.15,4,10,0,4000,10
1941,727,181,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1942,727,683,1,2.9286,1,25,350,1,180,12,0.15,4,7,0,4000,7
1943,727,723,1,2.989,1,25,450,1,180,12,0.15,4,7,0,4000,7
1944,727,728,1,2.8087,1,25,500,1,180,12,0.15,4,6,0,4000,6
1945,727,729,1,2.9286,1,25,350,1,180,12,0.15,4,7,0,4000,7
1946,728,182,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1947,728,724,1,2.928,1,25,450,1,180,12,0.15,4,7,0,4000,7
1948,728,726,1,4.4995,1,25,100,1,180,12,0.15,4,10,0,4000,10
1949,728,727,1,2.8087,1,25,500,1,180,12,0.15,4,6,0,4000,6
1950,728,730,1,2.8696,1,25,400,1,180,12,0.15,4,6,0,4000,6
1951,729,183,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1952,729,412,1,3.1702,1,25,400,1,180,12,0.15,4,7,0,4000,7
1953,729,685,1,2.9286,1,25,100,1,180,12,0.15,4,7,0,4000,7
1954,729,727,1,2.9286,1,25,350,1,180,12,0.15,4,7,0,4000,7
1955,729,730,1,2.9896,1,25,300,1,180,12,0.15,4,7,0,4000,7
1956,730,184,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1957,730,413,1,3.2006,1,25,350,1,180,12,0.15,4,7,0,4000,7
1958,730,726,1,4.5198,1,25,200,1,180,12,0.15,4,10,0,4000,10
1959,730,728,1,2.8696,1,25,400,1,180,12,0.15,4,6,0,4000,6
1960,730,729,1,2.9896,1,25,300,1,180,12,0.15,4,7,0,4000,7
1961,731,185,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1962,731,415,1,3.9514,1,25,200,1,180,12,0.15,4,9,0,4000,9
1963,731,416,1,8.1972,1,25,350,1,180,12,0.15,4,19,0,4000,19
1964,731,732,1,5.7979,1,25,300,1,180,12,0.15,4,13,0,4000,13
1965,731,863,1,6.222,1,25,400,1,180,12,0.15,4,14,0,4000,14
1966,732,186,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1967,732,414,1,1.7563,1,25,350,1,180,12,0.15,4,4,0,4000,4
1968,732,731,1,5.7979,1,25,300,1,180,12,0.15,4,13,0,4000,13
1969,732,734,1,4.4995,1,25,100,1,180,12,0.15,4,10,0,4000,10
1970,732,736,1,4.7017,1,25,250,1,180,12,0.15,4,11,0,4000,11
1971,732,864,1,5.8589,1,25,500,1,180,12,0.15,4,14,0,4000,14
1972,733,187,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1973,733,412,1,0.6221,1,25,400,1,180,12,0.15,4,1,0,4000,1
1974,733,695,1,2.8087,1,25,150,1,180,12,0.15,4,6,0,4000,6
1975,733,734,1,2.8067,1,25,450,1,180,12,0.15,4,6,0,4000,6
1976,733,735,1,2.928,1,25,500,1,180,12,0.15,4,7,0,4000,7
1977,734,188,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1978,734,413,1,0.6369,1,25,350,1,180,12,0.15,4,1,0,4000,1
1979,734,732,1,4.4995,1,25,100,1,180,12,0.15,4,10,0,4000,10
1980,734,733,1,2.8067,1,25,450,1,180,12,0.15,4,6,0,4000,6
1981,734,736,1,3.05,1,25,300,1,180,12,0.15,4,7,0,4000,7
1982,735,189,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1983,735,697,1,2.867,1,25,450,1,180,12,0.15,4,6,0,4000,6
1984,735,733,1,2.928,1,25,500,1,180,12,0.15,4,7,0,4000,7
1985,735,736,1,2.812,1,25,650,1,180,12,0.15,4,6,0,4000,6
1986,735,865,1,4.7093,1,25,350,1,180,12,0.15,4,11,0,4000,11
1987,736,190,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1988,736,732,1,4.7017,1,25,250,1,180,12,0.15,4,11,0,4000,11
1989,736,734,1,3.05,1,25,300,1,180,12,0.15,4,7,0,4000,7
1990,736,735,1,2.812,1,25,650,1,180,12,0.15,4,6,0,4000,6
1991,736,865,1,4.5718,1,25,200,1,180,12,0.15,4,10,0,4000,10
1992,737,191,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1993,737,739,1,3.4722,1,25,100,1,180,12,0.15,4,8,0,4000,8
1994,737,741,1,3.8527,1,25,200,1,180,12,0.15,4,9,0,4000,9
1995,737,745,1,5.7979,1,25,150,1,180,12,0.15,4,13,0,4000,13
1996,737,783,1,2.867,1,25,150,1,180,12,0.15,4,6,0,4000,6
1997,737,919,1,5.8155,1,25,150,1,180,12,0.15,4,13,0,4000,13
1998,738,192,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1999,738,418,1,3.4127,1,25,150,1,180,12,0.15,4,8,0,4000,8
2000,738,739,1,3.0524,1,25,200,1,180,12,0.15,4,7,0,4000,7
2001,738,740,1,2.6847,1,25,200,1,180,12,0.15,4,6,0,4000,6
2002,738,920,1,4.6014,1,25,200,1,180,12,0.15,4,11,0,4000,11
2003,739,193,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2004,739,737,1,3.4722,1,25,100,1,180,12,0.15,4,8,0,4000,8
2005,739,738,1,3.0524,1,25,200,1,180,12,0.15,4,7,0,4000,7
2006,739,741,1,2.6343,1,25,150,1,180,12,0.15,4,6,0,4000,6
2007,739,919,1,4.8482,1,25,200,1,180,12,0.15,4,11,0,4000,11
2008,740,194,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2009,740,738,1,2.6847,1,25,200,1,180,12,0.15,4,6,0,4000,6
2010,740,741,1,2.8677,1,25,50,1,180,12,0.15,4,6,0,4000,6
2011,740,742,1,4.727,1,25,100,1,180,12,0.15,4,11,0,4000,11
2012,740,746,1,3.0506,1,25,250,1,180,12,0.15,4,7,0,4000,7
2013,741,195,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2014,741,737,1,3.8527,1,25,200,1,180,12,0.15,4,9,0,4000,9
2015,741,739,1,2.6343,1,25,150,1,180,12,0.15,4,6,0,4000,6
2016,741,740,1,2.8677,1,25,50,1,180,12,0.15,4,6,0,4000,6
2017,741,747,1,2.9915,1,25,250,1,180,12,0.15,4,7,0,4000,7
2018,742,196,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2019,742,418,1,1.6277,1,25,150,1,180,12,0.15,4,3,0,4000,3
2020,742,740,1,4.727,1,25,100,1,180,12,0.15,4,11,0,4000,11
2021,742,743,1,5.386,1,25,250,1,180,12,0.15,4,12,0,4000,12
2022,742,744,1,5.3877,1,25,200,1,180,12,0.15,4,12,0,4000,12
2023,742,750,1,4.8421,1,25,300,1,180,12,0.15,4,11,0,4000,11
2024,742,751,1,4.6875,1,25,150,1,180,12,0.15,4,11,0,4000,11
2025,742,920,1,6.6744,1,25,250,1,180,12,0.15,4,16,0,4000,16
2026,742,921,1,6.4947,1,25,100,1,180,12,0.15,4,15,0,4000,15
2027,743,197,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2028,743,742,1,5.386,1,25,250,1,180,12,0.15,4,12,0,4000,12
2029,743,744,1,2.6847,1,25,600,1,180,12,0.15,4,6,0,4000,6
2030,743,921,1,5.0198,1,25,150,1,180,12,0.15,4,12,0,4000,12
2031,744,198,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2032,744,742,1,5.3877,1,25,200,1,180,12,0.15,4,12,0,4000,12
2033,744,743,1,2.6847,1,25,600,1,180,12,0.15,4,6,0,4000,6
2034,744,754,1,2.9286,1,25,400,1,180,12,0.15,4,7,0,4000,7
2035,745,199,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2036,745,737,1,5.7979,1,25,150,1,180,12,0.15,4,13,0,4000,13
2037,745,747,1,3.4775,1,25,200,1,180,12,0.15,4,8,0,4000,8
2038,745,749,1,3.6011,1,25,200,1,180,12,0.15,4,8,0,4000,8
2039,745,756,1,5.9183,1,25,400,1,180,12,0.15,4,14,0,4000,14
2040,745,791,1,3.05,1,25,100,1,180,12,0.15,4,7,0,4000,7
2041,746,200,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2042,746,740,1,3.0506,1,25,250,1,180,12,0.15,4,7,0,4000,7
2043,746,747,1,3.05,1,25,300,1,180,12,0.15,4,7,0,4000,7
2044,746,748,1,2.806,1,25,200,1,180,12,0.15,4,6,0,4000,6
2045,746,751,1,2.989,1,25,250,1,180,12,0.15,4,7,0,4000,7
